Player Name,Country,Gender,Matches Played,Innings,Runs,Balls Faced,Highest Score,Average,Strike Rate,Not Out,Fours,Sixes,Ducks,Fifties,Hundreads,Two Hundreads
Munir Ahmad,Afghanistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudeepta Aurka,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jubair Hossain,Bangladesh,Male,3,1,5,9,5,5,55.56,0,1,0,0,0,0,0
Abraash Khan,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephan Joseph,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyraz Sheik,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevor Manoosingh,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waheedullah Shafaq,Afghanistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yug Rao,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed Raza,United Arab Emirates,Male,54,41,409,674,50,12.03,60.69,7,29,8,7,1,0,0
Farhan Malik,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aniket Joshi,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zakir Hasan,Bangladesh,Male,2,2,5,12,4,2.5,41.67,0,1,0,0,0,0,0
Saddam Hossain,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Najmul Hossain Shanto,Bangladesh,Male,58,57,1705,2190,122,31.57,77.86,3,177,18,7,10,3,0
Jano Coetzee,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gurkaran Dhillon,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shahidullah Kamal,Afghanistan,Male,3,3,39,71,37,13,54.93,0,2,0,0,0,0,0
JP Kotze,Namibia,Male,26,26,584,779,136,23.36,74.97,1,54,15,2,1,1,0
Joshuan Julius,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nihaduzzaman,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahatul Ferdous,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armaan Kapoor,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michau du Preez,Namibia,Male,3,3,14,44,5,4.67,31.82,0,0,0,0,0,0,0
Stephan Rajasingam,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zia-ur-Rehman Akbar,Afghanistan,Male,1,1,5,30,5,5,16.67,0,1,0,0,0,0,0
Amanpal Gillar,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kobus Brand,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shadman Islam,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vasu Shah,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malan Kruger,Namibia,Male,18,17,393,564,80,23.12,69.69,0,31,5,1,2,0,0
Xander Pitchers,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tahla Shaikh,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keenen Tinto,Canada,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amad Butt,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Strauss,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sakavai Gebai,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiaan Snyman,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bredell Wessells,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Vare,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne Raw,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustafizur Rahman,Bangladesh,Male,116,59,172,347,20,7.48,49.57,36,18,1,10,0,0,0
Josh Finnie,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Randell,New Zealand,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Marius Delport,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raho Sam,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ Smit,Namibia,Male,52,48,1071,1384,94,26.12,77.39,7,55,53,4,3,0,0
Zane Green,Namibia,Male,51,44,943,1243,75,23,75.87,3,98,11,1,3,0,0
Abdul Sabri,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sharafuddin Ashraf,Afghanistan,Male,20,12,70,109,21,8.75,64.23,4,3,2,2,0,0,0
Hiri Hiri,Papua New Guinea,Male,34,34,454,815,77,15.13,55.71,4,31,5,3,1,0,0
Kyle Stirling,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Baum,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micah Pokana,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mea Jimmy,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nosaina Pokana,Papua New Guinea,Male,21,15,63,159,11,7,39.63,6,3,1,2,0,0,0
Allan Joseph,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Willie,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Farrar,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rohit Singh,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Brown,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Williamson,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorye Chopra,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaudi Toka,Papua New Guinea,Male,22,21,270,484,29,12.86,55.79,0,21,2,4,0,0,0
Justin James,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Edwards,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross McLean,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart Whittingham,Scotland,Male,5,4,7,17,3,3.5,41.18,2,0,0,0,0,0,0
Dhurva Praveen,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley Hekure,Papua New Guinea,Male,25,24,347,461,58,15.77,75.28,2,26,6,4,1,0,0
Chayank Gosain,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiplin Doriga,Papua New Guinea,Male,39,38,730,1197,89,20.28,60.99,2,64,17,5,4,0,0
Mark Watt,Scotland,Male,82,55,733,902,60,20.36,81.27,19,56,17,3,1,0,0
Moaaz Qazi,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Sole,Scotland,Male,31,14,71,89,17,6.45,79.78,3,8,0,0,0,0,0
Michael English,Scotland,Male,1,1,107,122,107,107,87.71,0,9,2,0,0,1,0
Shivank Vijayakumar,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Mambo,Zimbabwe,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammad Hamid,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fazal Niazai,Afghanistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shahrukh Ahmed,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan DSouza,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunair Sajid Khan,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omer Mohammed,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pradeep Airee,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shivam Sharma,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiv Mehra,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herbert Chikomba,Zimbabwe,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pankaj Prakash,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owen Matibiri,Zimbabwe,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waruna Perera,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinashe Kamunhukamwe,Zimbabwe,Male,12,12,131,164,51,10.92,79.88,0,15,5,3,1,0,0
Zander Muir,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SJ Loftie-Eaton,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin Main,Scotland,Male,16,4,82,87,64,82,94.26,3,7,1,0,1,0,0
Dylan Hondo,Zimbabwe,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sayan Mondal,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarisai Musakanda,Zimbabwe,Male,16,16,308,387,60,20.53,79.59,1,30,5,1,1,0,0
Binod Bhandari,Nepal,Male,17,14,275,461,59,19.64,59.66,0,24,3,0,1,0,0
Faizan Asif,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subash Khakurel,Nepal,Male,6,6,97,193,50,16.17,50.26,0,6,1,1,1,0,0
Gyanendra Malla,Nepal,Male,37,37,876,1318,75,24.33,66.47,1,90,15,3,7,0,0
Sompal Kami,Nepal,Male,64,49,759,972,67,21.69,78.09,14,56,19,2,3,0,0
Haseeb Amjad,Hong Kong,Male,7,6,112,85,42,22.4,131.77,1,8,8,1,0,0,0
Andrew Umeed,Scotland,Male,5,4,138,139,98,46,99.29,1,18,3,0,1,0,0
Shakti Gauchan,Nepal,Male,1,1,9,44,9,0,20.46,1,0,0,0,0,0,0
Prithu Baskota,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Kunje,Zimbabwe,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sharad Vesawkar,Nepal,Male,4,4,66,151,55,22,43.71,1,5,0,0,1,0,0
Babar Hayat,Hong Kong,Male,22,22,785,1005,89,39.25,78.11,2,70,26,3,8,0,0
Basant Regmi,Nepal,Male,4,4,13,47,12,3.25,27.66,0,2,0,2,0,0,0
Jitendra Mukhiya,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aizaz Khan,Hong Kong,Male,19,15,260,367,44,20,70.85,2,16,8,1,0,0,0
Najeeb Tarakai,Afghanistan,Male,1,1,5,18,5,5,27.78,0,0,0,0,0,0,0
Naresh Bahadur Budayair,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avinash Karn,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sharif Asadullah,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paras Khadka,Nepal,Male,10,10,315,398,115,35,79.15,1,40,5,0,1,1,0
Mark Chapman,New Zealand,Male,30,26,868,811,132,39.45,107.03,4,78,30,1,3,3,0
Nizakat Khan,Hong Kong,Male,20,20,675,814,94,33.75,82.93,0,72,16,0,3,0,0
Waqas Barkat,Hong Kong,Male,10,10,102,184,27,12.75,55.44,2,10,0,3,0,0,0
Beth Mooney,Australia,Female,91,83,2973,3369,138,47.95,88.25,21,314,11,3,19,5,0
Parvez Aziz,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holly Huddleston,New Zealand,Female,36,18,67,165,16,6.09,40.61,7,7,0,4,0,0,0
Jodie Dibble,England,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Jeffrey Russ,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahul Vishwakarma,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sagar Pun,Nepal,Male,1,1,3,20,3,3,15,0,0,0,0,0,0,0
Ehsan Nawaz,Hong Kong,Male,12,10,30,87,11,5,34.49,4,2,0,3,0,0,0
Rebecca Grundy,England,Female,7,3,3,10,1,3,30,2,0,0,0,0,0,0
Tanwir Afzal,Hong Kong,Male,20,19,292,255,73,18.25,114.51,3,18,18,3,1,0,0
Delissa Kimmince,Australia,Female,16,4,79,101,42,79,78.22,3,3,0,0,0,0,0
Maddy Green,New Zealand,Female,87,76,1775,2421,122,27.31,73.32,11,149,12,3,7,2,0
Hayley Jensen,New Zealand,Female,35,27,296,414,53,11.84,71.5,2,33,1,6,1,0,0
Mohammad Shahid,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Curtis,New Zealand,Female,20,18,346,599,55,23.07,57.77,3,25,0,1,2,0,0
Stacy-Ann King,West Indies,Female,75,64,885,1409,70,15,62.82,5,72,13,9,1,0,0
Fran Wilson,England,Female,33,23,468,532,85,22.29,87.97,2,41,5,4,2,0,0
Georgia Guy,New Zealand,Female,7,5,2,17,2,2,11.77,4,0,0,1,0,0,0
Kinchit Shah,Hong Kong,Male,10,10,140,238,34,14,58.83,0,12,2,2,0,0,0
Amrit Bhattarai,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chinelle Henry,West Indies,Female,57,50,780,924,61,17.33,84.42,5,73,17,6,4,0,0
Logan van Beek,Netherlands,Male,33,32,477,596,59,21.68,80.04,10,31,12,3,1,0,0
Katey Martin,New Zealand,Female,103,95,1794,2567,81,22.15,69.89,14,178,2,2,7,0,0
Hasini Perera,Sri Lanka,Female,60,56,1036,1767,85,19.19,58.64,2,131,5,6,1,0,0
Yolandi van der Westhuizen,South Africa,Female,8,7,40,80,20,5.71,50,0,3,0,1,0,0,0
Nilakshi de Silva,Sri Lanka,Female,54,49,1109,1523,63,29.18,72.82,11,93,14,1,4,0,0
Chamari Polgampola,Sri Lanka,Female,74,73,1083,2788,68,15.47,38.85,3,98,0,9,3,0,0
Felicity Leydon-Davis,New Zealand,Female,1,1,10,11,10,0,90.91,1,0,0,0,0,0,0
Jonathon Webb,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Pollard,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rehan Hassan,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamran Shazad,United Arab Emirates,Male,3,2,9,10,9,9,90,1,1,0,1,0,0,0
Anshuman Rath,Hong Kong,Male,18,18,827,1079,143,51.69,76.65,2,71,9,1,7,1,0
Keiran Bull,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smriti Mandhana,India,Female,114,114,5219,5770,136,48.32,90.46,6,626,73,3,34,14,0
Latika Kumari,India,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Cork,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Lewis,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Moore,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhuri Mehta,India,Female,2,2,25,64,23,12.5,39.07,0,1,0,0,0,0,0
Richard Oliver,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sajjad,United Arab Emirates,Male,1,1,2,5,2,2,40,0,0,0,0,0,0,0
Noor-ul-Amin,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manjinder Singh,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Hartley,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poonam Yadav,India,Female,58,21,95,228,15,7.92,41.67,9,9,0,2,0,0,0
Tom Kohler-Cadmore,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Grieshaber,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Tavare,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Hosein,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnachandran Karate,United Arab Emirates,Male,12,10,134,274,43,16.75,48.91,2,12,1,3,0,0,0
Graham Clark,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shikha Pandey,India,Female,55,34,512,568,59,20.48,90.15,9,66,4,4,2,0,0
Tanveer Sikandar,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Murphy,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl Carver,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonito Willett,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdul Haq,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Cotton,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis McManus,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Barber,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soniya Dabir,India,Female,4,3,52,78,31,26,66.67,1,3,0,0,0,0,0
Justin Athanaze,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mervin Mathew,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Taylor,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Abell,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrie Steyn,South Africa,Female,39,38,940,1505,117,26.86,62.46,3,94,1,2,6,1,0
Sravanthi Naidu,India,Female,4,2,2,6,2,1,33.34,0,0,0,1,0,0,0
Jordan Price,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam Livingstone,England,Male,39,36,932,862,124,31.07,108.13,6,58,50,4,4,1,0
James Pearson,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayyaz Ahmed,United Arab Emirates,Male,3,3,47,100,37,47,47,2,6,0,0,0,0,0
Denavon Hayles,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kennar Lewis,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Salisbury,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anam Amin,Pakistan,Female,34,20,31,133,11,3.1,23.31,10,1,0,6,0,0,0
Tom Alsop,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shacaya Elrick Thomas,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archana Das,India,Female,11,6,35,63,17,11.67,55.56,3,0,1,1,0,0,0
Robin Emerson Bacchus,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keddy Lesporis,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wycliffe Mitchum,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neville Madziva,Zimbabwe,Male,12,12,67,138,25,7.44,48.56,3,6,0,2,0,0,0
Aneurin Donald,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odean Vernon Brown,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshan Rangika,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donald Tiripano,Zimbabwe,Male,38,29,364,549,55,17.33,66.31,8,30,8,2,1,0,0
Fynn Hudson-Prentice,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustafa Iqbal,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammad Saeed,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zakhele Qwabe,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salman Ali,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basil Akram,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sania Khan,Pakistan,Female,17,12,27,74,6,2.7,36.49,2,1,0,2,0,0,0
Aaron Thomason,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie Jay Montgomery,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Renshaw,Australia,Male,3,3,107,112,56,53.5,95.54,1,4,2,0,1,0,0
Umar Siddiq,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewi Penrhyn-Jones,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javon Searles,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omphile Ramela,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitchell Santner,New Zealand,Male,118,86,1438,1584,67,26.15,90.79,31,105,41,3,3,0,0
Nick Larkin,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adnan Rasool,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Nyumbu,Zimbabwe,Male,19,14,46,89,18,4.6,51.69,4,1,1,3,0,0,0
Asif Raza,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Wilson,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig Cachopa,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Chase,Ireland,Male,24,16,35,56,14,3.5,62.5,6,3,1,7,0,0,0
Jack Vare,Papua New Guinea,Male,10,10,119,146,38,13.22,81.51,1,7,0,0,0,0,0
Kila Pala,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Libby,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qaseem Khan,Afghanistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willie Gavera,Papua New Guinea,Male,5,2,9,8,5,0,112.5,2,2,0,0,0,0,0
Andri Berenger,United Arab Emirates,Male,10,10,205,304,66,20.5,67.44,0,26,0,0,2,0,0
Daryn Dupavillon,South Africa,Male,2,1,17,10,17,17,170,0,2,1,0,0,0,0
Chris Amini,Papua New Guinea,Male,2,1,3,3,3,0,100,1,0,0,0,0,0,0
Pipi Raho,Papua New Guinea,Male,1,1,2,6,2,2,33.34,0,0,0,0,0,0,0
Mahaboob Alam,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vani Morea,Papua New Guinea,Male,13,13,313,476,65,26.08,65.76,1,24,4,1,3,0,0
Saad Nasim,Pakistan,Male,3,3,99,124,77,49.5,79.84,1,9,1,1,1,0,0
Ali Manzoor,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raj Pradhan,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Porter,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Wright,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thijs van Schelven,Netherlands,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saqlain Haider,United Arab Emirates,Male,5,4,58,77,28,14.5,75.33,0,7,0,0,0,0,0
Karan Shah,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kotwal Shirmhammad,Afghanistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salman Agha,Pakistan,Male,41,34,1116,1154,134,39.86,96.71,6,98,22,0,6,1,0
Alqallaf Mohammad,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Reva,Papua New Guinea,Male,10,8,63,87,36,9,72.42,1,6,2,1,0,0,0
Ali Zainal,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irfan Sajid,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fazal Rahman Zazai,Afghanistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fazalu Sherin,Afghanistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hitolo Areni,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkandari Abdulrahman,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assad Vala,Papua New Guinea,Male,67,67,2004,2897,104,30.36,69.18,1,161,28,5,12,1,0
Bastaki Fahad,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhuvan Karki,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ali Bushahri,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Ura,Papua New Guinea,Male,62,62,1383,1771,151,22.67,78.1,1,145,26,4,6,1,0
Aarif Sheikh,Nepal,Male,61,52,1330,2017,84,28.91,65.94,6,94,11,4,10,0,0
Mark Ferguson,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastaki Abdullah,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramnaresh Giri,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkandari Mohammad,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Kila,Papua New Guinea,Male,13,13,159,244,36,15.9,65.17,3,14,2,2,0,0,0
Abdulrahman Dashti,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chun Yuan,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alnadi Faleh,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alotaibi Mohammed,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahesh Chhetri,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Hicks,Papua New Guinea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ebrahim Aldhabyan,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irfan Ghafoor,South Korea,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamish Kingston,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yousif Alzaid,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastaki Mahmoud,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem Mishary,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li Kai Ming,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beidas Tareq,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Milenko,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Lehmann,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eissa Jassim,Kuwait,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Munsey,Scotland,Male,70,69,2630,2926,191,44.58,89.89,10,268,83,4,18,3,0
Batumalai Ramani,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saad Mohammad,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adil Mehmood,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ataullah,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sisanda Magala,South Africa,Male,8,5,18,24,6,6,75,2,2,0,1,0,0,0
Furqan Tahir,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Green,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
